"Story","Title","Result","Date","Stability","Duration (s)"
"Learn about the application","Should be able to identify the application","SUCCESS","2018-10-15T18:33:42.673+05:30[Asia/Kolkata]","0.0","8.44"
"Learn about the application","Should see how to begin","SUCCESS","2018-10-15T18:33:51.166+05:30[Asia/Kolkata]","0.0","9.37"
