"Story","Title","Result","Date","Stability","Duration (s)"
"Learn about the application","Should be able to identify the application","SUCCESS","2022-02-13T09:25:10.864631238Z[Etc/UTC]","0.0","0.93"
"Learn about the application","Should see how to begin","SUCCESS","2022-02-13T09:25:11.900584286Z[Etc/UTC]","0.0","0.76"
