"Story","Title","Result","Date","Stability","Duration (s)"
"Download the app","Should be able to download the application","SUCCESS","2022-02-13T09:35:42.57351443Z[Etc/UTC]","0.0","11.88"
"Completing todos","Mark a task as completed","SUCCESS","2022-02-13T09:34:22.812958131Z[Etc/UTC]","0.0","17.16"
