"Story","Title","Result","Date","Stability","Duration (s)"
"Download the app","Should see the number of todos decrease when an item is completed","SUCCESS","2022-02-13T09:49:52.774457359Z[Etc/UTC]","0.0","1.34"
"Download the app","Should be able to download the application","SUCCESS","2022-02-13T09:49:54.218486592Z[Etc/UTC]","0.0","11.41"
