"Story","Title","Result","Date","Stability","Duration (s)"
"Clear completed todos","Should not be able to clear completed todos if none are complete","SUCCESS","2022-02-13T09:25:40.147334543Z[Etc/UTC]","0.0","1.12"
"Clear completed todos","Should be able to clear completed todos","SUCCESS","2022-02-13T09:25:41.372357188Z[Etc/UTC]","0.0","1.46"
"Clear completed todos","Should be able to clear completed todos with page objects","SUCCESS","2022-02-13T09:25:02.76069686Z[Etc/UTC]","0.0","1.46"
"Clear completed todos","Should not be able to clear completed todos if none are complete with page objects","SUCCESS","2022-02-13T09:25:04.328037573Z[Etc/UTC]","0.0","1.07"
