"Story","Title","Result","Date","Stability","Duration (s)"
"Toggle all todos","Should be able to toggle status of all todos with page objects","SUCCESS","2022-02-13T09:49:29.905648863Z[Etc/UTC]","0.0","1.48"
"Toggle all todos","Should see how many items todo when all are toggled to incomplete with page objects","SUCCESS","2022-02-13T09:49:31.49228853Z[Etc/UTC]","0.0","1.25"
"Toggle all todos","Should see that there are zero items todo when all are toggled complete with page objects","SUCCESS","2022-02-13T09:49:32.852662936Z[Etc/UTC]","0.0","1.28"
"Toggle all todos","Should be able to quickly complete all todos with page objects","SUCCESS","2022-02-13T09:49:34.244211246Z[Etc/UTC]","0.0","1.37"
