"Story","Title","Result","Date","Stability","Duration (s)"
"Download the app","Should be able to download the application","SUCCESS","2022-02-13T09:29:49.453944748Z[Etc/UTC]","0.0","11.34"
"Completing todos","Mark a task as completed","SUCCESS","2022-02-13T09:28:43.978968937Z[Etc/UTC]","0.0","14.9"
