"Story","Title","Result","Date","Stability","Duration (s)"
"Learn about the application","Should be able to identify the application with page objects","SUCCESS","2021-07-25T20:09:42.819Z[Etc/UTC]","0.0","2.64"
"Learn about the application","Should see how to begin with page objects","SUCCESS","2021-07-25T20:09:42.958Z[Etc/UTC]","0.0","2.43"
