"Story","Title","Result","Date","Stability","Duration (s)"
"LearnAboutTheApplication","Should be able to identify the application with page objects","SUCCESS","2023-08-20T07:03:47.097653341Z[Etc/UTC]","0.0","1.04"
"LearnAboutTheApplication","Should see how to begin with page objects","SUCCESS","2023-08-20T07:03:48.278885393Z[Etc/UTC]","0.0","1.18"
