"Story","Title","Result","Date","Stability","Duration (s)"
"Deleting todos","Should be able to delete todos with page objects","SUCCESS","2022-02-13T09:37:51.94914858Z[Etc/UTC]","0.0","0.99"
"Clear completed todos","Should not be able to clear completed todos if none are complete with page objects","SUCCESS","2022-02-13T09:37:55.488073383Z[Etc/UTC]","0.0","0.9"
