"Story","Title","Result","Date","Stability","Duration (s)"
"Deleting todos","Delete an active item","SUCCESS","2022-02-13T09:29:02.731101339Z[Etc/UTC]","0.0","1.2"
"Deleting todos","Delete all the items","SUCCESS","2022-02-13T09:29:04.053352136Z[Etc/UTC]","0.0","3.3"
